User_ID,Age,Gender,Influencer_Type,Follower_Count,Content_Format,Product_Category,Product_Price_THB,Aesthetic_Score,Social_Proof_Comments,Discount_Code_Available,Time_Spent_Watching_Seconds,Purchase_Intent
3092,24,Male,Macro,2665427,Carousel,Beauty,2594.0,3.0,4900.0,Yes,20,0
3093,16,Male,Micro,3479511,Static Post,Home,3073.0,9.0,4422.0,No,122,1
3094,25,Female,Macro,1991170,Static Post,Health,2541.0,5.0,1713.0,Yes,70,0
3095,23,Male,Micro,9914857,Live Stream,Tech,4572.0,6.0,3092.0,Yes,38,0
3096,24,Male,Mega,6007009,TikTok/Reels,Home,459.0,6.0,3504.0,Yes,124,0
3097,19,Male,Micro,6295237,Static Post,Health,3163.0,8.0,2567.0,Yes,155,0
3098,21,Non-binary,Micro,7608433,Live Stream,Tech,4836.0,10.0,929.0,Yes,25,1
3099,25,Male,Micro,1759185,Live Stream,Health,671.0,3.0,4625.0,Yes,55,1
3100,25,Female,Micro,1608820,Static Post,Fashion,2054.0,9.0,1419.0,Yes,22,1
3101,16,Male,Macro,5479319,Carousel,Tech,3143.0,7.0,2005.0,Yes,98,1
3102,23,Female,Micro,2885465,Static Post,Fashion,1683.0,6.0,1330.0,Yes,91,0
3103,27,Female,Micro,6938009,Live Stream,Beauty,2332.0,1.0,2557.0,No,139,0
3104,23,Female,Micro,9787974,Static Post,Home,3391.0,4.0,423.0,Yes,43,0
3105,18,Non-binary,Mega,9565332,Carousel,Health,3345.0,5.0,149.0,Yes,158,1
3106,18,Female,Mega,5543360,TikTok/Reels,Home,1913.0,2.0,3463.0,N,164,0
3107,20,Male,Micro,1655714,TikTok/Reels,Health,4140.0,1.0,,Yes,29,0
3108,24,Female,Mega,7960974,Static Post,Fashion,1988.0,2.0,2715.0,Yes,141,1
3109,24,Male,Macro,4632444,Static Post,Tech,1998.0,8.0,2993.0,Yes,59,1
3110,24,Male,Micro,5681119,Live Stream,Tech,2754.0,10.0,138.0,No,128,1
3111,20,Male,Macro,5255200,Carousel,Health,2428.0,6.0,3725.0,No,173,0
3112,26,Female,Micro,2024921,Live Stream,Fashion,3817.0,10.0,1870.0,Yes,8,1
3113,15,Male,Mega,590413,Live Stream,Health,1155.0,2.0,2061.0,Yes,145,0
3114,23,Non-binary,Micro,5180560,TikTok/Reels,Health,2228.0,9.0,1995.0,Yes,94,1
3115,16,Male,Celebrity,5466052,Live Stream,Health,1605.0,,2818.0,Yes,36,0
3116,19,Male,Micro,2333229,Live Stream,Tech,1729.0,4.0,,Y,93,0
3117,23,Non-binary,Macro,1166872,TikTok/Reels,Health,1090.0,10.0,4280.0,No,8,1
3118,18,Female,Celebrity,8841538,TikTok/Reels,Tech,4689.0,7.0,742.0,Y,15,0
3119,25,Male,Micro,5057966,Carousel,Beauty,1292.0,3.0,,No,60,0
3120,17,Male,Macro,7292058,Carousel,Fashion,4067.0,,4233.0,N,63,0
3121,21,Female,Micro,637984,Carousel,Beauty,801.0,3.0,3537.0,Yes,121,0
3122,20,Male,Macro,9929377,Static Post,Health,1129.0,10.0,76.0,No,67,1
3123,22,Female,Micro,631363,TikTok/Reels,Tech,2580.0,3.0,,No,23,0
3124,17,Male,Micro,4328305,Static Post,Fashion,661.0,9.0,3705.0,No,145,1
3125,19,Male,Macro,3504025,Static Post,Home,465.0,6.0,3022.0,Yes,100,0
3126,24,Female,Macro,8371146,Carousel,Fashion,892.0,8.0,4871.0,No,121,1
3127,18,Male,Macro,2608604,TikTok/Reels,Fashion,3202.0,4.0,1016.0,No,44,0
3128,27,Female,Micro,9295562,Static Post,Health,4830.0,,96.0,No,98,0
3129,18,Female,Micro,9845644,Live Stream,Beauty,1085.0,8.0,994.0,Yes,99,1
3130,18,Female,Macro,4057441,Live Stream,Beauty,1056.0,7.0,1554.0,No,117,0
3131,24,Male,Macro,5254996,TikTok/Reels,Home,3694.0,5.0,1032.0,No,149,0
3132,22,Female,Micro,4145475,Static Post,Health,953.0,2.0,82.0,Y,139,0
3133,20,Male,Micro,9783629,Carousel,Fashion,1668.0,6.0,1535.0,No,148,1
3134,17,Male,Micro,4523020,Static Post,Beauty,2355.0,1.0,4525.0,Y,13,1
3135,24,Female,Micro,9521932,Live Stream,Beauty,4008.0,7.0,512.0,Yes,139,1
3136,19,Male,Micro,4280565,Live Stream,Tech,4202.0,9.0,1922.0,Yes,72,1
3137,20,Male,Micro,7216966,Carousel,Fashion,4931.0,5.0,1697.0,Yes,105,0
3138,19,Male,Macro,2654611,TikTok/Reels,Health,2321.0,5.0,3485.0,No,12,0
3139,20,Female,Macro,9990989,Static Post,Beauty,4275.0,7.0,2560.0,Yes,62,1
3140,22,Female,Micro,6447802,Live Stream,Health,336.0,5.0,1914.0,Yes,127,1
3141,21,Female,Micro,3951070,Static Post,Fashion,3387.0,10.0,4753.0,Yes,167,1
3142,19,Female,Micro,8599299,Carousel,Fashion,4381.0,4.0,3976.0,Yes,18,1
3143,24,Female,Macro,5951139,Carousel,Beauty,4824.0,1.0,646.0,No,55,0
3144,20,Female,Celebrity,7244710,TikTok/Reels,Home,1831.0,6.0,797.0,Yes,174,1
3145,18,Female,Macro,6677016,Carousel,Health,3160.0,,76.0,Yes,154,0
3146,26,Female,Mega,7291414,TikTok/Reels,Health,913.0,4.0,2683.0,No,107,0
3147,23,Female,Mega,2801678,Static Post,Tech,4808.0,10.0,741.0,Yes,160,0
3148,27,Female,Micro,4076224,Live Stream,Fashion,1285.0,4.0,1225.0,No,107,0
3149,18,Non-binary,Micro,1345721,Live Stream,Fashion,2324.0,5.0,4202.0,Yes,40,1
3150,15,Female,Macro,9610780,TikTok/Reels,Beauty,1083.0,6.0,964.0,Yes,21,0
3151,21,Male,Micro,9288488,Live Stream,Beauty,896.0,3.0,4781.0,Yes,74,0
3152,21,Female,Macro,3235055,TikTok/Reels,Beauty,,9.0,311.0,Yes,44,0
3153,18,Non-binary,Mega,4991758,TikTok/Reels,Tech,642.0,1.0,2646.0,Yes,117,0
3154,27,Female,Mega,7547990,Static Post,Home,618.0,6.0,2731.0,Y,130,1
3155,17,Non-binary,Micro,78354,Static Post,Beauty,2645.0,6.0,632.0,No,56,0
3156,22,Male,Macro,9558229,Carousel,Beauty,1553.0,8.0,4763.0,Yes,109,1
3157,19,Female,Macro,8196962,TikTok/Reels,Beauty,1157.0,5.0,4694.0,Yes,104,1
3158,24,Male,Mega,3270508,Static Post,Tech,2335.0,9.0,,No,134,1
3159,21,Male,Mega,7018206,TikTok/Reels,Health,1211.0,9.0,414.0,Yes,141,0
3160,18,Female,Celebrity,5705576,TikTok/Reels,Home,3505.0,2.0,3206.0,No,15,0
3161,18,Male,Micro,5887813,TikTok/Reels,Health,1045.0,5.0,1542.0,No,104,0
3162,22,Non-binary,Macro,6183711,Static Post,Fashion,4129.0,7.0,771.0,Yes,41,0
3163,22,Male,Micro,1314964,TikTok/Reels,Fashion,234.0,2.0,4479.0,No,109,1
3164,16,Female,Micro,1074666,TikTok/Reels,Beauty,2692.0,7.0,2587.0,No,138,1
3165,16,Male,Celebrity,6928303,Carousel,Health,891.0,9.0,486.0,No,171,0
3166,17,Male,Celebrity,8831360,TikTok/Reels,Tech,1235.0,8.0,1779.0,No,43,1
3167,26,Male,Micro,5104699,Carousel,Home,1461.0,10.0,29.0,N,34,1
3168,26,Male,Micro,6017670,TikTok/Reels,Health,653.0,9.0,129.0,No,26,1
3169,17,Female,Micro,5502725,Carousel,Health,2671.0,4.0,4214.0,No,119,0
3170,15,Non-binary,Mega,4065833,Static Post,Home,3502.0,8.0,2374.0,No,79,0
3171,17,Female,Micro,5144760,Static Post,Health,2353.0,9.0,3983.0,No,10,1
3172,20,Female,Micro,7452145,Live Stream,Health,1465.0,10.0,3141.0,Yes,120,1
3173,22,Male,Micro,5556398,TikTok/Reels,Home,1047.0,2.0,207.0,No,120,1
3174,27,Male,Macro,3021346,Live Stream,Tech,202.0,10.0,4186.0,No,92,1
3175,26,Female,Celebrity,8926417,Live Stream,Home,1145.0,3.0,4215.0,Yes,173,1
3176,24,Male,Micro,5450971,Carousel,Beauty,4125.0,1.0,981.0,Y,59,0
3177,20,Female,Macro,6169442,Static Post,Beauty,2713.0,1.0,4302.0,Yes,154,0
3178,19,Female,Micro,2242928,TikTok/Reels,Beauty,3430.0,10.0,4501.0,No,117,1
3179,18,Male,Macro,3990512,TikTok/Reels,Beauty,1062.0,6.0,2171.0,N,33,1
3180,17,Female,Macro,2521983,Carousel,Fashion,3370.0,1.0,111.0,Yes,23,0
3181,27,Female,Micro,6414094,Live Stream,Tech,936.0,5.0,4709.0,No,94,1
3182,18,Female,Micro,1812146,Carousel,Fashion,2557.0,6.0,1409.0,Yes,56,0
3183,21,Non-binary,Mega,6032239,Live Stream,Health,980.0,9.0,705.0,Y,109,0
3184,15,Female,Micro,3031168,TikTok/Reels,Health,3287.0,6.0,2779.0,No,78,1
3185,21,Female,Macro,795733,Carousel,Home,4618.0,4.0,4199.0,Y,62,1
3186,15,Male,Micro,3233577,Live Stream,Beauty,2301.0,1.0,2600.0,Yes,123,0
3187,16,Male,Micro,4924657,Carousel,Home,3433.0,6.0,2615.0,N,93,0
3188,18,Female,Macro,1513820,Static Post,Health,2297.0,7.0,4857.0,Yes,68,1
3189,15,Male,Mega,8738743,Carousel,Beauty,310.0,5.0,2974.0,No,131,1
3190,25,Female,Macro,7141946,TikTok/Reels,Tech,1314.0,6.0,847.0,Yes,115,1
3191,26,Non-binary,Micro,2590626,Carousel,Health,979.0,10.0,2943.0,No,122,1
3192,25,Female,Macro,9854834,TikTok/Reels,Home,,8.0,3220.0,No,162,1
3193,25,Female,Macro,8157805,TikTok/Reels,Home,799.0,1.0,168.0,No,64,1
3194,23,Female,Macro,6138157,Carousel,Health,2318.0,8.0,984.0,Yes,145,1
3195,26,Female,Macro,1458466,Carousel,Fashion,469.0,2.0,1107.0,No,130,0
3196,20,Male,Micro,933930,Carousel,Tech,1831.0,2.0,2567.0,Y,86,1
3197,27,Female,Macro,3088287,Static Post,Health,900.0,8.0,106.0,Yes,65,1
3198,15,Female,Macro,1356511,Static Post,Health,1088.0,,4980.0,Yes,121,0
3199,15,Male,Micro,6513168,Live Stream,Home,4870.0,8.0,2705.0,No,70,0
3200,20,Male,Macro,5771423,Carousel,Beauty,514.0,5.0,,N,125,1
3201,18,Female,Micro,5933066,Live Stream,Beauty,3064.0,9.0,3618.0,No,122,1
3202,18,Female,Micro,6249952,Live Stream,Beauty,3436.0,9.0,,No,146,0
3203,25,Female,Celebrity,5148095,TikTok/Reels,Home,3711.0,8.0,2973.0,Yes,41,0
3204,20,Female,Micro,4993581,Live Stream,Beauty,1719.0,9.0,1553.0,No,103,0
3205,26,Female,Micro,8217297,Carousel,Health,1634.0,7.0,2002.0,Yes,130,0
3206,25,Male,Macro,462322,Static Post,Fashion,4443.0,,497.0,Yes,14,1
3207,21,Male,Celebrity,3501911,Live Stream,Fashion,2891.0,6.0,4949.0,Y,19,1
3208,23,Female,Celebrity,3612930,Live Stream,Fashion,671.0,9.0,4399.0,Yes,69,1
3209,24,Female,Macro,3383807,Static Post,Beauty,4992.0,2.0,1421.0,No,112,0
3210,19,Female,Micro,3202297,Live Stream,Fashion,4955.0,3.0,3474.0,Yes,15,0
3211,23,Female,Celebrity,2179586,Carousel,Beauty,3754.0,2.0,4411.0,Yes,134,0
3212,18,Female,Macro,7552029,Live Stream,Health,391.0,6.0,4373.0,No,63,1
3213,27,Non-binary,Micro,3391518,TikTok/Reels,Health,4392.0,3.0,541.0,Y,162,1
3214,24,Male,Mega,943967,Live Stream,Home,,1.0,788.0,Yes,27,0
3215,16,Non-binary,Micro,5201148,TikTok/Reels,Home,4331.0,4.0,355.0,No,31,1
3216,17,Male,Micro,7770530,Static Post,Tech,4407.0,5.0,3974.0,Yes,63,1
3217,27,Male,Mega,9490266,Static Post,Health,1961.0,4.0,1226.0,No,82,0
3218,25,Male,Macro,8837513,Live Stream,Beauty,717.0,6.0,249.0,Yes,71,1
3219,15,Female,Micro,5201441,Live Stream,Tech,1058.0,3.0,4198.0,Yes,92,1
3220,20,Male,Micro,5046502,Static Post,Health,3377.0,10.0,3395.0,No,37,0
3221,27,Non-binary,Macro,7406743,TikTok/Reels,Beauty,3834.0,6.0,3969.0,Yes,8,1
3222,20,Female,Micro,509469,Static Post,Health,,10.0,531.0,Y,66,1
3223,15,Male,Micro,3936377,Static Post,Health,3673.0,1.0,558.0,Yes,78,0
3224,25,Female,Macro,8288895,TikTok/Reels,Beauty,4095.0,6.0,1619.0,Yes,42,0
3225,27,Male,Mega,2734440,Static Post,Health,2576.0,8.0,1291.0,Yes,33,0
3226,17,Non-binary,Macro,2938093,Live Stream,Health,3350.0,10.0,3124.0,Yes,143,1
3227,19,Male,Mega,5699066,Live Stream,Health,2267.0,8.0,4880.0,Yes,162,1
3228,17,Male,Mega,2398866,Static Post,Home,3344.0,1.0,4113.0,N,31,0
3229,24,Male,Macro,2114415,Live Stream,Fashion,2477.0,7.0,1127.0,Yes,7,0
3230,17,Male,Micro,9619355,Carousel,Health,1821.0,10.0,4247.0,Y,11,1
3231,24,Non-binary,Mega,7546416,Static Post,Beauty,1260.0,10.0,3911.0,No,104,1
3232,17,Male,Macro,7416380,Carousel,Health,1988.0,4.0,4968.0,No,21,0
3233,19,Male,Micro,610563,Static Post,Home,2139.0,6.0,1107.0,Yes,90,1
3234,27,Male,Micro,9164907,Static Post,Home,4070.0,6.0,4644.0,Yes,125,0
3235,19,Male,Mega,1331295,Carousel,Health,3500.0,5.0,1687.0,Yes,119,1
3236,18,Male,Micro,9460415,Static Post,Tech,3408.0,10.0,4471.0,Yes,13,1
3237,15,Male,Micro,810532,Live Stream,Fashion,1198.0,9.0,4303.0,Yes,23,1
3238,19,Male,Macro,3812856,Carousel,Beauty,4117.0,10.0,4555.0,Yes,77,1
3239,24,Female,Mega,9947319,Static Post,Beauty,1787.0,8.0,3475.0,Yes,15,0
3240,19,Female,Macro,6482865,Live Stream,Beauty,4231.0,6.0,2577.0,Yes,107,0
3241,18,Female,Micro,9163026,Carousel,Beauty,943.0,4.0,2532.0,Y,177,0
3242,20,Female,Micro,12357,Carousel,Home,1742.0,4.0,4217.0,No,37,1
3243,24,Female,Macro,2558341,Live Stream,Fashion,2432.0,9.0,2029.0,Yes,56,1
3244,18,Male,Micro,9069914,Static Post,Health,1362.0,4.0,1143.0,Yes,15,0
3245,21,Female,Macro,8082816,Static Post,Health,3033.0,7.0,4346.0,Yes,3,1
3246,21,Female,Micro,7936358,Carousel,Tech,3784.0,6.0,4991.0,Y,3,1
3247,16,Male,Celebrity,4039072,TikTok/Reels,Health,314.0,2.0,3743.0,N,62,0
3248,17,Non-binary,Macro,1055142,Static Post,Fashion,4875.0,5.0,3590.0,N,108,0
3249,15,Male,Micro,6939218,Static Post,Health,3756.0,3.0,3798.0,Yes,108,0
3250,22,Non-binary,Mega,829008,Live Stream,Home,2439.0,9.0,1747.0,Yes,135,0
3251,23,Male,Micro,6083630,TikTok/Reels,Health,1606.0,10.0,4819.0,No,154,1
3252,18,Female,Micro,6681659,TikTok/Reels,Beauty,2189.0,1.0,217.0,Yes,24,0
3253,20,Male,Mega,1625272,Carousel,Beauty,3477.0,10.0,2810.0,No,74,1
3254,23,Male,Micro,1496298,Live Stream,Beauty,1215.0,4.0,3415.0,Y,96,1
3255,20,Female,Macro,6633749,Live Stream,Beauty,2839.0,4.0,1716.0,No,29,0
3256,26,Female,Micro,5491969,Static Post,Home,2260.0,9.0,4699.0,Yes,26,1
3257,26,Male,Micro,1361265,Carousel,Home,3355.0,1.0,289.0,Y,100,0
3258,26,Female,Micro,3522799,Static Post,Home,3067.0,2.0,4697.0,Yes,66,1
3259,23,Male,Mega,2316574,TikTok/Reels,Health,1247.0,1.0,3268.0,No,44,0
3260,18,Female,Macro,5005122,Live Stream,Beauty,3275.0,1.0,2743.0,No,41,0
3261,22,Male,Micro,9759601,Carousel,Tech,4352.0,1.0,609.0,No,24,0
3262,23,Male,Micro,2857804,Static Post,Tech,3444.0,3.0,2353.0,Yes,178,1
3263,18,Female,Celebrity,4437529,Static Post,Beauty,4060.0,4.0,535.0,No,9,0
3264,19,Female,Celebrity,2961191,TikTok/Reels,Fashion,1239.0,10.0,3291.0,Yes,129,1
3265,22,Male,Macro,4403526,Live Stream,Health,3032.0,2.0,3757.0,Yes,8,1
3266,26,Male,Mega,5712933,TikTok/Reels,Tech,2206.0,1.0,756.0,Yes,22,0
3267,24,Male,Mega,256117,Static Post,Home,2547.0,5.0,3849.0,Yes,36,1
3268,20,Male,Micro,7404337,Live Stream,Fashion,926.0,6.0,353.0,No,102,0
3269,26,Male,Micro,4034245,Live Stream,Home,1302.0,2.0,4830.0,No,100,1
3270,21,Female,Micro,7680086,TikTok/Reels,Fashion,3402.0,3.0,,Yes,83,0
3271,17,Female,Mega,7995524,Live Stream,Fashion,943.0,10.0,4330.0,Yes,62,1
3272,21,Female,Mega,7306754,TikTok/Reels,Health,3070.0,3.0,305.0,No,75,1
3273,26,Male,Macro,1488444,Live Stream,Home,1367.0,2.0,2995.0,N,159,1
3274,22,Female,Micro,3812336,Live Stream,Home,4832.0,4.0,3708.0,Yes,110,0
3275,24,Female,Macro,8662267,Carousel,Tech,4843.0,,2214.0,No,69,0
3276,20,Male,Mega,8219809,Live Stream,Beauty,1728.0,8.0,,No,138,0
3277,24,Male,Mega,1412504,Static Post,Beauty,3629.0,6.0,,Yes,18,1
3278,23,Female,Micro,7021899,Carousel,Tech,902.0,9.0,275.0,N,44,0
3279,27,Female,Macro,3374898,TikTok/Reels,Fashion,226.0,3.0,146.0,Yes,104,1
3280,20,Female,Micro,2505696,Static Post,Tech,1050.0,10.0,3548.0,No,89,1
3281,26,Female,Mega,5649775,TikTok/Reels,Tech,2363.0,9.0,4725.0,Yes,104,1
3282,23,Male,Macro,5789226,TikTok/Reels,Home,118.0,4.0,1953.0,Yes,142,0
3283,27,Female,Micro,7729402,Static Post,Tech,3737.0,8.0,851.0,Yes,155,0
3284,18,Male,Mega,3455568,TikTok/Reels,Fashion,1880.0,10.0,4523.0,No,63,0
3285,22,Male,Micro,4149674,Carousel,Beauty,3933.0,7.0,487.0,No,20,1
3286,25,Female,Mega,6008203,Static Post,Health,3230.0,7.0,1553.0,Yes,82,0
3287,18,Non-binary,Micro,4234176,TikTok/Reels,Tech,4869.0,9.0,1761.0,Yes,31,1
3288,16,Female,Macro,5063819,TikTok/Reels,Tech,4933.0,10.0,3183.0,No,128,0
3289,24,Female,Celebrity,4742898,Live Stream,Home,655.0,2.0,583.0,Yes,14,0
3290,25,Female,Micro,6338149,Live Stream,Home,2343.0,5.0,4711.0,No,178,0
3291,23,Female,Macro,1864247,TikTok/Reels,Tech,3082.0,3.0,4310.0,No,83,0
3292,19,Female,Macro,6623517,Static Post,Tech,3662.0,7.0,4605.0,No,122,0
3293,18,Female,Micro,4557816,Carousel,Fashion,2824.0,3.0,510.0,Yes,117,1
3294,16,Male,Macro,5469329,TikTok/Reels,Beauty,4698.0,5.0,4121.0,Yes,112,1
3295,15,Non-binary,Mega,4333823,TikTok/Reels,Beauty,4932.0,5.0,3813.0,Y,10,0
3296,25,Male,Celebrity,6443799,TikTok/Reels,Health,4986.0,2.0,2240.0,Yes,30,0
3297,21,Female,Mega,7983789,Live Stream,Beauty,3430.0,1.0,2150.0,Yes,94,0
3298,20,Male,Macro,5984750,Static Post,Health,295.0,6.0,3202.0,Yes,111,1
3299,16,Male,Mega,2810355,TikTok/Reels,Home,2927.0,1.0,342.0,No,137,0
3300,22,Male,Mega,3501671,Live Stream,Health,4938.0,9.0,,No,109,0
3301,25,Male,Macro,2154619,TikTok/Reels,Health,4087.0,10.0,3867.0,Yes,82,0
3302,18,Male,Micro,6103581,TikTok/Reels,Beauty,2568.0,5.0,4395.0,No,16,0
3303,22,Female,Macro,112414,Static Post,Tech,,1.0,145.0,No,163,0
3304,21,Male,Mega,8198049,Live Stream,Home,3377.0,8.0,2817.0,Yes,179,1
3305,19,Female,Macro,4044097,Carousel,Fashion,2137.0,1.0,4557.0,No,6,0
3306,24,Non-binary,Mega,3088901,Static Post,Health,2578.0,4.0,915.0,Yes,99,0
3307,24,Female,Micro,2145386,Carousel,Health,4429.0,7.0,4919.0,Yes,10,1
3308,26,Female,Celebrity,9093015,Live Stream,Health,4673.0,4.0,1911.0,No,6,0
3309,22,Female,Macro,8361085,Live Stream,Tech,2574.0,5.0,3701.0,No,156,0
3310,23,Male,Macro,5384693,Carousel,Fashion,4860.0,7.0,1339.0,Yes,114,0
3311,19,Female,Micro,2873623,Live Stream,Beauty,3408.0,4.0,2246.0,Yes,118,0
3312,24,Female,Micro,2423300,Static Post,Home,3277.0,5.0,,No,85,0
3313,19,Non-binary,Mega,5567513,TikTok/Reels,Tech,1486.0,7.0,2951.0,No,48,0
3314,16,Non-binary,Celebrity,5825472,Carousel,Fashion,740.0,1.0,497.0,No,63,0
3315,19,Female,Micro,6026550,TikTok/Reels,Home,,3.0,2948.0,Yes,46,0
3316,17,Female,Micro,2595440,Carousel,Beauty,3243.0,1.0,790.0,No,67,0
3317,21,Male,Micro,2346286,TikTok/Reels,Home,1820.0,3.0,4200.0,Y,24,1
3318,24,Non-binary,Micro,119778,TikTok/Reels,Health,1117.0,2.0,9.0,No,99,0
3319,19,Male,Micro,5276983,Static Post,Health,4157.0,5.0,3098.0,Yes,94,0
3320,22,Male,Mega,7321217,TikTok/Reels,Tech,3519.0,10.0,2816.0,No,44,0
3321,15,Female,Celebrity,9453514,Carousel,Home,498.0,5.0,,Yes,164,1
3322,17,Male,Micro,9847864,TikTok/Reels,Health,4789.0,10.0,3566.0,Yes,159,1
3323,17,Male,Macro,1182782,Live Stream,Tech,1555.0,9.0,882.0,No,68,1
3324,23,Male,Micro,7465711,TikTok/Reels,Tech,1694.0,8.0,1671.0,Yes,139,1
3325,19,Female,Micro,6866153,TikTok/Reels,Tech,215.0,3.0,737.0,No,129,0
3326,26,Non-binary,Micro,6518726,Live Stream,Beauty,481.0,1.0,2174.0,No,57,0
3327,23,Male,Macro,1184,Live Stream,Health,2228.0,5.0,923.0,Yes,35,1
3328,27,Female,Micro,2587291,Carousel,Health,1949.0,3.0,4266.0,No,66,0
3329,23,Male,Macro,6413985,Live Stream,Fashion,930.0,5.0,4482.0,No,7,0
3330,15,Male,Micro,4005959,Live Stream,Beauty,2799.0,9.0,2824.0,Yes,172,1
3331,16,Male,Micro,8377924,Carousel,Health,2880.0,1.0,1153.0,Yes,17,0
3332,19,Male,Micro,5846895,Carousel,Health,3580.0,1.0,2070.0,Yes,134,1
3333,18,Male,Mega,6194118,TikTok/Reels,Fashion,2216.0,9.0,4600.0,Yes,26,1
3334,24,Non-binary,Mega,3611557,Static Post,Home,4581.0,,920.0,Yes,28,1
3335,23,Female,Mega,4899148,Carousel,Home,2105.0,10.0,3482.0,No,171,1
3336,21,Female,Micro,1765499,Live Stream,Beauty,2670.0,5.0,1443.0,No,118,0
3337,20,Female,Micro,7678212,TikTok/Reels,Tech,395.0,9.0,4507.0,Y,125,1
3338,21,Male,Micro,8470136,Live Stream,Fashion,817.0,5.0,2801.0,No,56,1
3339,15,Male,Micro,2282320,Carousel,Fashion,3235.0,3.0,1775.0,No,108,0
3340,15,Male,Mega,9972605,Static Post,Health,3178.0,9.0,28.0,Yes,27,0
3341,22,Male,Micro,1787346,TikTok/Reels,Health,109.0,7.0,2292.0,Yes,17,0
3342,27,Male,Micro,5865161,Carousel,Fashion,4979.0,7.0,3703.0,No,110,1
3343,27,Non-binary,Macro,116742,Carousel,Tech,509.0,8.0,825.0,Yes,109,1
3344,16,Female,Macro,3706718,Live Stream,Home,3038.0,5.0,3741.0,No,91,1
3345,26,Male,Celebrity,1825011,Static Post,Beauty,,2.0,138.0,Yes,102,0
3346,24,Female,Micro,3291302,Carousel,Home,3285.0,9.0,4452.0,No,157,1
3347,25,Male,Macro,1326146,Live Stream,Beauty,3549.0,3.0,2259.0,No,159,0
3348,23,Male,Micro,3610175,TikTok/Reels,Tech,697.0,2.0,1162.0,Yes,127,1
3349,21,Male,Celebrity,770867,Live Stream,Fashion,922.0,10.0,3439.0,Yes,123,1
3350,20,Female,Macro,8274396,TikTok/Reels,Tech,2496.0,10.0,,No,90,0
3351,15,Female,Macro,2669844,Live Stream,Fashion,4213.0,5.0,1359.0,No,174,0
3352,15,Male,Micro,844855,Static Post,Health,411.0,8.0,2225.0,N,148,1
3353,16,Male,Mega,2189099,Live Stream,Beauty,3073.0,3.0,2560.0,No,14,0
3354,20,Female,Micro,3614323,Static Post,Health,3837.0,6.0,3672.0,Yes,76,1
3355,20,Non-binary,Macro,7372184,Static Post,Fashion,2591.0,9.0,2160.0,Yes,113,1
3356,16,Female,Mega,367014,TikTok/Reels,Beauty,,2.0,282.0,No,152,0
3357,15,Male,Celebrity,8682489,Live Stream,Beauty,329.0,8.0,1139.0,Yes,15,0
3358,24,Male,Macro,7510871,Live Stream,Health,3839.0,10.0,1797.0,Yes,99,0
3359,19,Male,Mega,5468744,Live Stream,Beauty,2771.0,7.0,4136.0,No,105,1
3360,19,Non-binary,Micro,3804090,Static Post,Fashion,3553.0,3.0,2979.0,No,152,0
3361,16,Male,Mega,9258199,Carousel,Fashion,3682.0,1.0,1190.0,Yes,169,1
3362,20,Male,Macro,9105205,Live Stream,Health,142.0,6.0,1244.0,Y,65,0
3363,23,Female,Macro,4049792,Live Stream,Tech,3023.0,2.0,4408.0,N,21,0
3364,16,Female,Mega,3464585,Carousel,Fashion,3792.0,3.0,,Yes,161,0
3365,24,Female,Mega,7382847,TikTok/Reels,Fashion,2369.0,5.0,2518.0,Yes,79,1
3366,16,Male,Micro,9892259,Live Stream,Beauty,3556.0,8.0,47.0,No,25,1
3367,17,Female,Mega,1819165,Carousel,Beauty,3048.0,2.0,133.0,Yes,47,0
3368,27,Female,Micro,7011052,Live Stream,Fashion,2417.0,6.0,3046.0,Yes,19,1
3369,21,Female,Mega,5593811,Static Post,Health,3484.0,1.0,2364.0,Y,112,0
3370,20,Female,Macro,1389963,Carousel,Tech,2393.0,7.0,3509.0,Yes,95,1
3371,26,Female,Micro,3629597,Static Post,Beauty,3094.0,4.0,3506.0,No,177,1
3372,22,Male,Macro,4218047,Carousel,Beauty,3737.0,1.0,2133.0,Yes,143,0
3373,22,Male,Macro,9232779,TikTok/Reels,Tech,3466.0,9.0,4094.0,Yes,150,1
3374,20,Male,Macro,994830,Static Post,Beauty,3383.0,9.0,2537.0,Yes,99,1
3375,26,Male,Micro,9420717,Live Stream,Health,2441.0,3.0,2471.0,No,6,1
3376,25,Female,Micro,6947019,Carousel,Beauty,269.0,6.0,2434.0,No,129,0
3377,24,Male,Mega,1261780,Live Stream,Beauty,4440.0,7.0,4335.0,No,160,1
3378,17,Female,Micro,9472305,TikTok/Reels,Fashion,1738.0,4.0,3522.0,Yes,88,1
3379,17,Female,Macro,8825819,Carousel,Health,715.0,6.0,2305.0,Y,121,1
3380,15,Male,Macro,5285326,TikTok/Reels,Health,338.0,9.0,4139.0,No,173,1
3381,21,Female,Micro,7590412,Carousel,Fashion,4592.0,10.0,1810.0,Yes,65,1
3382,19,Male,Macro,5370410,Static Post,Home,1955.0,6.0,663.0,No,95,1
3383,18,Female,Macro,84404,Live Stream,Tech,1021.0,7.0,,Yes,171,0
3384,24,Male,Macro,9748246,Static Post,Health,4986.0,6.0,4849.0,Yes,122,1
3385,18,Male,Micro,5340546,Static Post,Home,2003.0,7.0,4200.0,Yes,101,1
3386,18,Female,Macro,4703898,Static Post,Tech,3248.0,1.0,3492.0,Yes,167,0
3387,20,Male,Micro,9626491,Static Post,Health,911.0,6.0,953.0,No,136,0
